ASV_826,DQ521056.1,100.000,373,0,0,1,373,332,704,0.0,689
ASV_826,OR485963.1,99.732,373,1,0,1,373,496,868,0.0,684
ASV_826,OR485962.1,99.732,373,1,0,1,373,492,864,0.0,684
ASV_826,LC776755.1,99.732,373,1,0,1,373,494,866,0.0,684
ASV_826,CP131931.1,99.732,373,1,0,1,373,185811,186183,0.0,684
ASV_826,CP131931.1,99.732,373,1,0,1,373,301653,302025,0.0,684
ASV_826,CP131931.1,99.732,373,1,0,1,373,2574200,2573828,0.0,684
ASV_826,CP131931.1,99.732,373,1,0,1,373,3125004,3124632,0.0,684
ASV_826,CP131931.1,99.732,373,1,0,1,373,3233039,3233411,0.0,684
ASV_826,CP131931.1,99.732,373,1,0,1,373,3273520,3273892,0.0,684
ASV_826,CP131931.1,99.732,373,1,0,1,373,3333484,3333856,0.0,684
ASV_826,CP131931.1,99.464,373,2,0,1,373,180385,180757,0.0,678
ASV_826,CP131931.1,99.464,373,1,1,1,373,3338728,3339099,0.0,676
ASV_826,CP131931.1,99.636,275,0,1,99,373,2,275,1.40e-139,501
ASV_826,CP130652.1,99.732,373,1,0,1,373,321534,321162,0.0,684
ASV_826,CP130651.1,99.732,373,1,0,1,373,26495,26867,0.0,684
ASV_826,CP130651.1,99.732,373,1,0,1,373,588824,589196,0.0,684
ASV_826,CP130651.1,99.732,373,1,0,1,373,2784072,2783700,0.0,684
ASV_826,CP130651.1,99.732,373,1,0,1,373,2889978,2889606,0.0,684
ASV_826,CP130651.1,99.732,373,1,0,1,373,2895375,2895003,0.0,684
ASV_826,CP130651.1,99.732,373,1,0,1,373,3076047,3075675,0.0,684
ASV_826,CP130651.1,99.732,373,1,0,1,373,3081293,3080921,0.0,684
ASV_826,CP130651.1,99.732,373,1,0,1,373,3141627,3141255,0.0,684
ASV_826,CP130651.1,99.732,373,1,0,1,373,3146873,3146501,0.0,684
ASV_826,CP130651.1,99.732,373,1,0,1,373,3206847,3206475,0.0,684
ASV_826,CP130651.1,99.732,373,1,0,1,373,3248190,3247818,0.0,684
ASV_826,OR247748.1,99.732,373,1,0,1,373,418,790,0.0,684
ASV_1098,OP919530.1,100.000,373,0,0,1,373,485,857,0.0,689
ASV_1098,MZ359089.1,100.000,373,0,0,1,373,487,859,0.0,689
ASV_1098,ON520790.1,100.000,373,0,0,1,373,488,860,0.0,689
ASV_1098,MW785710.1,100.000,373,0,0,1,373,471,843,0.0,689
ASV_1098,MZ333454.1,100.000,373,0,0,1,373,488,860,0.0,689
ASV_1098,MZ333449.1,100.000,373,0,0,1,373,488,860,0.0,689
ASV_1098,MZ027073.1,100.000,373,0,0,1,373,123,495,0.0,689
ASV_1098,MW829294.1,100.000,373,0,0,1,373,484,856,0.0,689
ASV_1098,MW829292.1,100.000,373,0,0,1,373,483,855,0.0,689
ASV_1098,MW829290.1,100.000,373,0,0,1,373,483,855,0.0,689
ASV_1251,OR485963.1,100.000,373,0,0,1,373,496,868,0.0,689
ASV_1251,OR485962.1,100.000,373,0,0,1,373,492,864,0.0,689
ASV_1251,LC776755.1,100.000,373,0,0,1,373,494,866,0.0,689
ASV_1251,CP131931.1,100.000,373,0,0,1,373,185811,186183,0.0,689
ASV_1251,CP131931.1,100.000,373,0,0,1,373,301653,302025,0.0,689
ASV_1251,CP131931.1,100.000,373,0,0,1,373,2574200,2573828,0.0,689
ASV_1251,CP131931.1,100.000,373,0,0,1,373,3125004,3124632,0.0,689
ASV_1251,CP131931.1,100.000,373,0,0,1,373,3233039,3233411,0.0,689
ASV_1251,CP131931.1,100.000,373,0,0,1,373,3273520,3273892,0.0,689
ASV_1251,CP131931.1,100.000,373,0,0,1,373,3333484,3333856,0.0,689
ASV_1251,CP131931.1,99.732,373,1,0,1,373,180385,180757,0.0,684
ASV_1251,CP131931.1,99.732,373,0,1,1,373,3338728,3339099,0.0,682
ASV_1251,CP131931.1,99.638,276,0,1,98,373,1,275,3.89e-140,503
ASV_1251,CP130652.1,100.000,373,0,0,1,373,321534,321162,0.0,689
ASV_1251,CP130651.1,100.000,373,0,0,1,373,26495,26867,0.0,689
ASV_1251,CP130651.1,100.000,373,0,0,1,373,588824,589196,0.0,689
ASV_1251,CP130651.1,100.000,373,0,0,1,373,2784072,2783700,0.0,689
ASV_1251,CP130651.1,100.000,373,0,0,1,373,2889978,2889606,0.0,689
ASV_1251,CP130651.1,100.000,373,0,0,1,373,2895375,2895003,0.0,689
ASV_1251,CP130651.1,100.000,373,0,0,1,373,3076047,3075675,0.0,689
ASV_1251,CP130651.1,100.000,373,0,0,1,373,3081293,3080921,0.0,689
ASV_1251,CP130651.1,100.000,373,0,0,1,373,3141627,3141255,0.0,689
ASV_1251,CP130651.1,100.000,373,0,0,1,373,3146873,3146501,0.0,689
ASV_1251,CP130651.1,100.000,373,0,0,1,373,3206847,3206475,0.0,689
ASV_1251,CP130651.1,100.000,373,0,0,1,373,3248190,3247818,0.0,689
ASV_1251,OR247748.1,100.000,373,0,0,1,373,418,790,0.0,689
ASV_1251,CP114184.2,100.000,373,0,0,1,373,1924778,1924406,0.0,689
ASV_1251,CP114183.2,100.000,373,0,0,1,373,26497,26869,0.0,689
ASV_1251,CP114183.2,100.000,373,0,0,1,373,67524,67896,0.0,689
ASV_1251,CP114183.2,100.000,373,0,0,1,373,146691,147063,0.0,689
ASV_1251,CP114183.2,100.000,373,0,0,1,373,151936,152308,0.0,689
ASV_1251,CP114183.2,100.000,373,0,0,1,373,196708,197080,0.0,689
ASV_1251,CP114183.2,100.000,373,0,0,1,373,201953,202325,0.0,689
ASV_1251,CP114183.2,100.000,373,0,0,1,373,382292,382664,0.0,689
ASV_1251,CP114183.2,100.000,373,0,0,1,373,387735,388107,0.0,689
ASV_1251,CP114183.2,100.000,373,0,0,1,373,498538,498910,0.0,689
ASV_1251,CP114183.2,100.000,373,0,0,1,373,2823132,2822760,0.0,689
ASV_1251,CP114183.2,100.000,373,0,0,1,373,3359395,3359023,0.0,689
ASV_1251,CP128370.1,100.000,373,0,0,1,373,26501,26873,0.0,689
ASV_1251,CP128370.1,100.000,373,0,0,1,373,573074,573446,0.0,689
ASV_1251,CP128370.1,100.000,373,0,0,1,373,2904826,2904454,0.0,689
ASV_1251,CP128370.1,100.000,373,0,0,1,373,3096000,3095628,0.0,689
ASV_1251,CP128370.1,100.000,373,0,0,1,373,3140664,3140292,0.0,689
ASV_1251,CP128370.1,99.732,373,0,1,1,373,2798920,2798549,0.0,682
ASV_1251,CP128370.1,99.732,373,0,1,1,373,2910252,2909881,0.0,682
ASV_1251,CP128370.1,99.732,373,0,1,1,373,3090758,3090387,0.0,682
ASV_1251,CP128370.1,99.732,373,0,1,1,373,3145908,3145537,0.0,682
ASV_1251,CP128370.1,99.732,373,0,1,1,373,3205690,3205319,0.0,682
ASV_1251,CP128370.1,99.732,373,0,1,1,373,3247117,3246746,0.0,682
ASV_2055,OQ711997.1,100.000,373,0,0,1,373,511,883,0.0,689
ASV_2055,OR143375.1,100.000,373,0,0,1,373,380,752,0.0,689
ASV_2055,OR043032.1,100.000,373,0,0,1,373,478,850,0.0,689
ASV_2055,OQ147487.1,100.000,373,0,0,1,373,482,854,0.0,689
ASV_2055,OP616968.1,100.000,373,0,0,1,373,190,562,0.0,689
ASV_2055,OP422224.1,100.000,373,0,0,1,373,475,847,0.0,689
ASV_2055,OP422192.1,100.000,373,0,0,1,373,390,762,0.0,689
ASV_2055,OP363866.1,100.000,373,0,0,1,373,417,789,0.0,689
ASV_2055,OP342955.1,100.000,373,0,0,1,373,473,845,0.0,689
ASV_2055,OP221499.1,100.000,373,0,0,1,373,459,831,0.0,689
ASV_3697,MK737654.1,100.000,373,0,0,1,373,537,909,0.0,689
ASV_3697,MH818515.1,100.000,373,0,0,1,373,477,849,0.0,689
ASV_3697,MK347066.1,100.000,373,0,0,1,373,529,901,0.0,689
ASV_3697,OQ712003.1,100.000,373,0,0,1,373,526,898,0.0,689
ASV_3697,OQ147488.1,100.000,373,0,0,1,373,506,878,0.0,689
ASV_3697,NR_180389.1,100.000,373,0,0,1,373,529,901,0.0,689
ASV_3697,HG931134.1,100.000,373,0,0,1,373,483,855,0.0,689
ASV_3697,GQ455012.1,100.000,373,0,0,1,373,499,871,0.0,689
ASV_3697,FJ161285.1,100.000,373,0,0,1,373,495,867,0.0,689
ASV_3697,DQ090768.1,100.000,373,0,0,1,373,531,903,0.0,689
ASV_3857,MZ008387.1,99.464,373,2,0,1,373,193,565,0.0,678
ASV_3857,MZ008365.1,99.464,373,2,0,1,373,191,563,0.0,678
ASV_3857,NR_119051.1,99.196,373,3,0,1,373,532,904,0.0,675
ASV_3857,CP132184.1,99.196,373,3,0,1,373,137351,137723,0.0,673
ASV_3857,CP132184.1,98.928,373,4,0,1,373,214956,215328,0.0,667
ASV_3857,CP132184.1,98.928,373,4,0,1,373,220500,220872,0.0,667
ASV_3857,CP132184.1,98.928,373,4,0,1,373,677415,677787,0.0,667
ASV_3857,CP132184.1,98.928,373,4,0,1,373,2596798,2596426,0.0,667
ASV_3857,CP132182.1,99.196,373,3,0,1,373,2911421,2911049,0.0,673
ASV_3857,CP132182.1,98.928,373,4,0,1,373,22770,22398,0.0,667
ASV_3857,CP132182.1,98.928,373,4,0,1,373,99794,100166,0.0,667
ASV_3857,CP132182.1,98.928,373,4,0,1,373,197031,197403,0.0,667
ASV_3857,CP132182.1,98.928,373,4,0,1,373,448892,449264,0.0,667
ASV_3857,CP132182.1,98.928,373,4,0,1,373,2372078,2371706,0.0,667
ASV_3857,CP132182.1,98.928,373,4,0,1,373,2828272,2827900,0.0,667
ASV_3857,CP132182.1,98.928,373,4,0,1,373,2833816,2833444,0.0,667
ASV_3857,CP132187.1,99.196,373,3,0,1,373,194106,194478,0.0,673
ASV_3857,CP132187.1,98.928,373,4,0,1,373,22029,22401,0.0,667
ASV_3857,CP132187.1,98.928,373,4,0,1,373,271711,272083,0.0,667
ASV_3857,CP132187.1,98.928,373,4,0,1,373,277255,277627,0.0,667
ASV_3857,CP132187.1,98.928,373,4,0,1,373,734218,734590,0.0,667
ASV_3857,CP132187.1,98.928,373,4,0,1,373,2659514,2659142,0.0,667
ASV_3857,CP132187.1,98.928,373,4,0,1,373,2911375,2911003,0.0,667
ASV_3857,CP132187.1,98.928,373,4,0,1,373,3008612,3008240,0.0,667
ASV_3857,CP132180.1,99.196,373,3,0,1,373,194070,194442,0.0,673
ASV_3857,CP132180.1,98.928,373,4,0,1,373,21993,22365,0.0,667
ASV_3857,CP132180.1,98.928,373,4,0,1,373,271675,272047,0.0,667
ASV_3857,CP132180.1,98.928,373,4,0,1,373,277219,277591,0.0,667
ASV_3857,CP132180.1,98.928,373,4,0,1,373,734182,734554,0.0,667
ASV_3857,CP132180.1,98.928,373,4,0,1,373,2654641,2654269,0.0,667
ASV_3857,CP132180.1,98.928,373,4,0,1,373,2906502,2906130,0.0,667
ASV_3857,CP132180.1,98.928,373,4,0,1,373,3003739,3003367,0.0,667
ASV_3857,CP113241.1,99.196,373,3,0,1,373,43617,43989,0.0,673
ASV_3857,CP113241.1,99.196,373,3,0,1,373,207221,207593,0.0,673
ASV_3857,CP113241.1,99.196,373,3,0,1,373,281651,282023,0.0,673
ASV_3857,CP113241.1,99.196,373,3,0,1,373,1935222,1934850,0.0,673
ASV_3857,CP113241.1,99.196,373,3,0,1,373,2127133,2126761,0.0,673
ASV_3857,CP113241.1,99.196,373,3,0,1,373,2360568,2360196,0.0,673
ASV_3857,CP113241.1,99.196,373,3,0,1,373,2366092,2365720,0.0,673
ASV_3857,CP113241.1,99.196,373,3,0,1,373,2449539,2449167,0.0,673
ASV_3857,CP113241.1,99.196,373,3,0,1,373,2455223,2454851,0.0,673
ASV_3857,AP026558.1,99.196,373,3,0,1,373,2137217,2136845,0.0,673
ASV_3857,AP026558.1,99.196,373,3,0,1,373,2389765,2389393,0.0,673
ASV_3857,AP026558.1,98.928,373,4,0,1,373,254048,254420,0.0,667
ASV_3857,AP026558.1,98.928,373,4,0,1,373,2395309,2394937,0.0,667
ASV_3857,AP026558.1,98.928,373,4,0,1,373,2569702,2569330,0.0,667
ASV_3857,AP026558.1,98.928,373,4,0,1,373,2769878,2770250,0.0,667
ASV_3857,AP026558.1,98.660,373,5,0,1,373,2646716,2647088,0.0,662
ASV_3857,AP026558.1,98.660,373,4,1,1,373,2847398,2847769,0.0,660
ASV_3857,OQ660483.1,99.196,373,3,0,1,373,493,865,0.0,673
ASV_6182,CP132185.1,100.000,373,0,0,1,373,21977,22349,0.0,689
ASV_6182,CP132185.1,100.000,373,0,0,1,373,67071,66699,0.0,689
ASV_6182,CP132185.1,100.000,373,0,0,1,373,164314,163942,0.0,689
ASV_6182,CP132184.1,100.000,373,0,0,1,373,214956,215328,0.0,689
ASV_6182,CP132184.1,100.000,373,0,0,1,373,220500,220872,0.0,689
ASV_6182,CP132184.1,100.000,373,0,0,1,373,677415,677787,0.0,689
ASV_6182,CP132184.1,100.000,373,0,0,1,373,2596798,2596426,0.0,689
ASV_6182,CP132184.1,99.732,373,1,0,1,373,137351,137723,0.0,684
ASV_6182,CP132182.1,100.000,373,0,0,1,373,22770,22398,0.0,689
ASV_6182,CP132182.1,100.000,373,0,0,1,373,99794,100166,0.0,689
ASV_6182,CP132182.1,100.000,373,0,0,1,373,197031,197403,0.0,689
ASV_6182,CP132182.1,100.000,373,0,0,1,373,448892,449264,0.0,689
ASV_6182,CP132182.1,100.000,373,0,0,1,373,2372078,2371706,0.0,689
ASV_6182,CP132182.1,100.000,373,0,0,1,373,2828272,2827900,0.0,689
ASV_6182,CP132182.1,100.000,373,0,0,1,373,2833816,2833444,0.0,689
ASV_6182,CP132182.1,99.732,373,1,0,1,373,2911421,2911049,0.0,684
ASV_6182,CP132187.1,100.000,373,0,0,1,373,22029,22401,0.0,689
ASV_6182,CP132187.1,100.000,373,0,0,1,373,271711,272083,0.0,689
ASV_6182,CP132187.1,100.000,373,0,0,1,373,277255,277627,0.0,689
ASV_6182,CP132187.1,100.000,373,0,0,1,373,734218,734590,0.0,689
ASV_6182,CP132187.1,100.000,373,0,0,1,373,2659514,2659142,0.0,689
ASV_6182,CP132187.1,100.000,373,0,0,1,373,2911375,2911003,0.0,689
ASV_6182,CP132187.1,100.000,373,0,0,1,373,3008612,3008240,0.0,689
ASV_6182,CP132187.1,99.732,373,1,0,1,373,194106,194478,0.0,684
ASV_6182,CP132180.1,100.000,373,0,0,1,373,21993,22365,0.0,689
ASV_6182,CP132180.1,100.000,373,0,0,1,373,271675,272047,0.0,689
ASV_6182,CP132180.1,100.000,373,0,0,1,373,277219,277591,0.0,689
ASV_6182,CP132180.1,100.000,373,0,0,1,373,734182,734554,0.0,689
ASV_6182,CP132180.1,100.000,373,0,0,1,373,2654641,2654269,0.0,689
ASV_6182,CP132180.1,100.000,373,0,0,1,373,2906502,2906130,0.0,689
ASV_6182,CP132180.1,100.000,373,0,0,1,373,3003739,3003367,0.0,689
ASV_6182,CP132180.1,99.732,373,1,0,1,373,194070,194442,0.0,684
ASV_6182,CP077060.1,100.000,373,0,0,1,373,46939,47311,0.0,689
ASV_6182,CP077060.1,100.000,373,0,0,1,373,144181,144553,0.0,689
ASV_6182,CP077060.1,100.000,373,0,0,1,373,149646,150018,0.0,689
ASV_6182,CP077060.1,100.000,373,0,0,1,373,401507,401879,0.0,689
ASV_6182,CP077060.1,100.000,373,0,0,1,373,2318546,2318174,0.0,689
ASV_6182,CP077060.1,100.000,373,0,0,1,373,2677656,2677284,0.0,689
ASV_6182,CP077060.1,100.000,373,0,0,1,373,2683200,2682828,0.0,689
ASV_6182,CP077060.1,100.000,373,0,0,1,373,2760805,2760433,0.0,689
ASV_6182,CP077060.1,100.000,373,0,0,1,373,2932888,2932516,0.0,689
ASV_6182,OQ780794.1,100.000,373,0,0,1,373,534,906,0.0,689
ASV_6182,AP026558.1,100.000,373,0,0,1,373,254048,254420,0.0,689
ASV_6182,AP026558.1,100.000,373,0,0,1,373,2395309,2394937,0.0,689
ASV_6182,AP026558.1,100.000,373,0,0,1,373,2569702,2569330,0.0,689
ASV_6182,AP026558.1,100.000,373,0,0,1,373,2769878,2770250,0.0,689
ASV_6182,AP026558.1,99.732,373,1,0,1,373,2137217,2136845,0.0,684
ASV_6182,AP026558.1,99.732,373,1,0,1,373,2389765,2389393,0.0,684
ASV_6182,AP026558.1,99.732,373,1,0,1,373,2646716,2647088,0.0,684
ASV_6182,AP026558.1,99.732,373,0,1,1,373,2847398,2847769,0.0,682
ASV_6182,CP090378.1,100.000,373,0,0,1,373,54352,54724,0.0,689
ASV_6182,CP090378.1,100.000,373,0,0,1,373,151645,152017,0.0,689
ASV_6182,CP090378.1,100.000,373,0,0,1,373,335037,335409,0.0,689
ASV_6182,CP090378.1,100.000,373,0,0,1,373,412641,413013,0.0,689
ASV_6182,CP090378.1,100.000,373,0,0,1,373,857955,858327,0.0,689
ASV_6182,CP090378.1,99.732,373,1,0,1,373,2746742,2746370,0.0,684
ASV_6182,CP090378.1,99.732,373,1,0,1,373,2998603,2998231,0.0,684
ASV_6182,CP090378.1,99.733,374,0,1,1,373,3004323,3003950,0.0,684
ASV_6182,OQ359773.1,100.000,373,0,0,1,373,438,810,0.0,689
ASV_9471,OR192851.1,100.000,270,0,0,1,270,492,761,6.58e-139,499
ASV_9471,OR192851.1,99.497,199,1,0,281,479,665,863,9.01e-98,363
ASV_9471,CP126699.1,100.000,270,0,0,1,270,1751344,1751613,6.58e-139,499
ASV_9471,CP126699.1,99.497,199,1,0,281,479,1751517,1751715,9.01e-98,363
ASV_9471,CP126698.1,100.000,270,0,0,1,270,25858,26127,6.58e-139,499
ASV_9471,CP126698.1,100.000,270,0,0,1,270,65518,65787,6.58e-139,499
ASV_9471,CP126698.1,100.000,270,0,0,1,270,70984,71253,6.58e-139,499
ASV_9471,CP126698.1,100.000,270,0,0,1,270,557752,558021,6.58e-139,499
ASV_9471,CP126698.1,100.000,270,0,0,1,270,2780836,2780567,6.58e-139,499
ASV_9471,CP126698.1,100.000,270,0,0,1,270,2869097,2868828,6.58e-139,499
ASV_9471,CP126698.1,100.000,270,0,0,1,270,2874479,2874210,6.58e-139,499
ASV_9471,CP126698.1,100.000,270,0,0,1,270,3092772,3092503,6.58e-139,499
ASV_9471,CP126698.1,100.000,270,0,0,1,270,3098154,3097885,6.58e-139,499
ASV_9471,CP126698.1,100.000,270,0,0,1,270,3208079,3207810,6.58e-139,499
ASV_9471,CP126698.1,99.497,199,1,0,281,479,26031,26229,9.01e-98,363
ASV_9471,CP126698.1,99.497,199,1,0,281,479,65691,65889,9.01e-98,363
ASV_9471,CP126698.1,99.497,199,1,0,281,479,71157,71355,9.01e-98,363
ASV_9471,CP126698.1,99.497,199,1,0,281,479,557925,558123,9.01e-98,363
ASV_9471,CP126698.1,99.497,199,1,0,281,479,2780663,2780465,9.01e-98,363
